Start Date,End Date,TOWN,Super Petrol,Diesel,Kerosene
15/07/2023,14/08/2023,Mombasa,191.62,176.63,166.43
15/07/2023,14/08/2023,Kilifi,192.39,177.40,167.19
15/07/2023,14/08/2023,Likoni Mainland,192.00,177.02,166.81
15/07/2023,14/08/2023,Kwale,192.00,177.02,166.81
15/07/2023,14/08/2023,Malindi,192.62,177.62,167.41
15/07/2023,14/08/2023,Lungalunga,192.77,177.78,167.57
15/07/2023,14/08/2023,Voi,193.21,178.21,168.01
15/07/2023,14/08/2023,Taveta,194.73,179.73,169.52
15/07/2023,14/08/2023,Lamu,195.17,180.17,169.97
15/07/2023,14/08/2023,Hola,195.47,180.48,170.28
15/07/2023,14/08/2023,Mpeketoni,195.17,180.17,169.97
15/07/2023,14/08/2023,Minjila,194.06,179.07,168.86
15/07/2023,14/08/2023,Garsen,194.15,179.16,168.95
15/07/2023,14/08/2023,Samburu,191.95,176.95,166.75
15/07/2023,14/08/2023,Taru,192.14,177.14,166.95
15/07/2023,14/08/2023,Mwatate,193.57,178.58,168.37
15/07/2023,14/08/2023,Wundanji,193.75,178.76,168.56
15/07/2023,14/08/2023,Kaloleni,191.79,176.80,166.60
15/07/2023,14/08/2023,Marereni,193.32,178.33,168.12
15/07/2023,14/08/2023,Nairobi,194.68,179.67,169.48
15/07/2023,14/08/2023,Thika,194.68,179.67,169.48
15/07/2023,14/08/2023,Machakos,194.94,179.92,169.73
15/07/2023,14/08/2023,Kajiado,195.13,180.11,169.93
15/07/2023,14/08/2023,Makuyu,195.00,179.97,169.79
15/07/2023,14/08/2023,Muranga,195.24,180.23,170.03
15/07/2023,14/08/2023,Sagana,195.48,180.46,170.28
15/07/2023,14/08/2023,Embu,195.87,180.86,170.66
15/07/2023,14/08/2023,Kerugoya,195.78,180.76,170.58
15/07/2023,14/08/2023,Narok,196.17,181.16,170.97
15/07/2023,14/08/2023,Nyeri,196.16,181.15,170.95
15/07/2023,14/08/2023,Namanga,196.34,181.32,171.13
15/07/2023,14/08/2023,Kiganjo,196.12,181.10,170.91
15/07/2023,14/08/2023,Chuka,196.43,181.42,171.23
15/07/2023,14/08/2023,Kitui,196.33,181.31,171.12
15/07/2023,14/08/2023,Mwingi,196.75,181.73,171.54
15/07/2023,14/08/2023,Nanyuki,196.76,181.74,171.55
15/07/2023,14/08/2023,Nkubu,197.80,182.78,172.60
15/07/2023,14/08/2023,Mtito Andei,197.29,182.28,172.10
15/07/2023,14/08/2023,Meru,198.01,182.99,172.80
15/07/2023,14/08/2023,Isiolo,197.85,182.84,172.64
15/07/2023,14/08/2023,Maua,198.49,183.48,173.29
15/07/2023,14/08/2023,Garissa,199.16,184.14,173.95
15/07/2023,14/08/2023,Marsabit,203.12,188.11,177.91
15/07/2023,14/08/2023,Liboi,202.13,187.12,176.92
15/07/2023,14/08/2023,Moyale,204.81,189.80,179.60
15/07/2023,14/08/2023,Sololo,203.80,188.78,178.59
15/07/2023,14/08/2023,Habaswein,202.05,187.04,176.84
15/07/2023,14/08/2023,Dadaab,200.65,185.63,175.44
15/07/2023,14/08/2023,Tarbaj,204.46,189.45,179.26
15/07/2023,14/08/2023,Elwak,206.19,191.17,180.98
15/07/2023,14/08/2023,Wajir,204.64,189.61,179.43
15/07/2023,14/08/2023,Modogashe,202.20,187.19,176.99
15/07/2023,14/08/2023,Mandera,208.68,193.67,183.49
15/07/2023,14/08/2023,Matuu,195.65,180.62,170.44
15/07/2023,14/08/2023,Merti,200.42,185.40,175.22
15/07/2023,14/08/2023,Oldonyiro,197.21,182.20,172.01
15/07/2023,14/08/2023,Eldas,206.54,191.52,181.33
15/07/2023,14/08/2023,Bute,203.36,188.34,178.15
15/07/2023,14/08/2023,Hadado,201.84,186.83,176.63
15/07/2023,14/08/2023,Mai Mahiu,194.81,179.80,169.60
15/07/2023,14/08/2023,Doldo,197.57,182.56,172.38
15/07/2023,14/08/2023,Lamuria,196.63,181.62,171.42
15/07/2023,14/08/2023,Sipili,197.56,182.55,172.35
15/07/2023,14/08/2023,Marimanti,197.15,182.14,171.96
15/07/2023,14/08/2023,Mutuobare,196.45,181.44,171.25
15/07/2023,14/08/2023,North Horr,204.15,189.13,178.94
15/07/2023,14/08/2023,Maikona,202.66,187.64,177.46
15/07/2023,14/08/2023,Kalacha,203.24,188.23,178.04
15/07/2023,14/08/2023,Loyangalani,203.31,188.30,178.11
15/07/2023,14/08/2023,Turbi,203.10,188.09,177.90
15/07/2023,14/08/2023,Laisamis,200.10,185.09,174.89
15/07/2023,14/08/2023,Merille,199.79,184.77,174.58
15/07/2023,14/08/2023,Korr,201.12,186.10,175.91
15/07/2023,14/08/2023,Nakuru,193.77,179.14,168.99
15/07/2023,14/08/2023,Gilgil,193.72,179.09,168.94
15/07/2023,14/08/2023,Mogotio,193.71,179.08,168.93
15/07/2023,14/08/2023,Molo,193.80,179.17,169.02
15/07/2023,14/08/2023,Olenguruone,194.56,179.93,169.78
15/07/2023,14/08/2023,Londiani,194.04,179.42,169.27
15/07/2023,14/08/2023,Nyahururu,194.03,179.41,169.25
15/07/2023,14/08/2023,Archers Post,197.24,182.61,172.46
15/07/2023,14/08/2023,Lodosoit,198.42,183.79,173.64
15/07/2023,14/08/2023,Naivasha,194.11,179.49,169.34
15/07/2023,14/08/2023,Marigat,194.54,179.92,169.77
15/07/2023,14/08/2023,Kabarnet ,195.08,180.45,170.29
15/07/2023,14/08/2023,Maralal,196.24,181.61,171.46
15/07/2023,14/08/2023,Wamba,197.14,182.51,172.36
15/07/2023,14/08/2023,Rumuruti,194.61,179.99,169.84
15/07/2023,14/08/2023,Eldoret,194.53,179.89,169.75
15/07/2023,14/08/2023,Kiplombe,194.53,179.89,169.75
15/07/2023,14/08/2023,Iten,194.53,179.89,169.75
15/07/2023,14/08/2023,Naiberi,194.53,179.89,169.75
15/07/2023,14/08/2023,Kesses,194.53,179.89,169.75
15/07/2023,14/08/2023,Kapsabet,194.54,179.91,169.77
15/07/2023,14/08/2023,Webuye,194.98,180.36,170.21
15/07/2023,14/08/2023,Kitale,194.92,180.29,170.14
15/07/2023,14/08/2023,Kapenguria ,195.60,180.96,170.82
15/07/2023,14/08/2023,Bungoma,195.34,180.72,170.57
15/07/2023,14/08/2023,Moiben,194.54,179.91,169.77
15/07/2023,14/08/2023,Matunda,194.52,179.88,169.73
15/07/2023,14/08/2023,Burnt Forest,194.47,179.84,169.70
15/07/2023,14/08/2023,Tambach,194.57,179.94,169.79
15/07/2023,14/08/2023,Kapsowar,195.07,180.44,170.29
15/07/2023,14/08/2023,Chebara,194.95,180.31,170.17
15/07/2023,14/08/2023,Kimwarer,194.87,180.23,170.08
15/07/2023,14/08/2023,Timboroa,194.78,180.15,170.00
15/07/2023,14/08/2023,Nandi Hills,194.74,180.10,169.96
15/07/2023,14/08/2023,Kaiboi,194.59,179.95,169.80
15/07/2023,14/08/2023,Kiminini,195.11,180.48,170.33
15/07/2023,14/08/2023,Endebes,195.48,180.86,170.71
15/07/2023,14/08/2023,Saboti,195.14,180.51,170.36
15/07/2023,14/08/2023,Chepareria,195.82,181.19,171.04
15/07/2023,14/08/2023,Lomut,197.56,182.92,172.78
15/07/2023,14/08/2023,Burgich,196.26,181.63,171.48
15/07/2023,14/08/2023,Sigor,196.40,181.77,171.62
15/07/2023,14/08/2023,Lodwar,199.02,184.38,174.23
15/07/2023,14/08/2023,Kakuma,200.73,186.09,175.95
15/07/2023,14/08/2023,Lokichar,197.94,183.31,173.17
15/07/2023,14/08/2023,Kalokol,199.83,185.21,175.06
15/07/2023,14/08/2023,Lokori,198.34,183.70,173.56
15/07/2023,14/08/2023,Lokitaung,202.93,188.30,178.15
15/07/2023,14/08/2023,Kapedo,197.56,182.92,172.78
15/07/2023,14/08/2023,Malaba,195.78,181.15,171.00
15/07/2023,14/08/2023,Lokichogio,202.00,187.36,177.22
15/07/2023,14/08/2023,Ziwa,194.74,180.10,169.96
15/07/2023,14/08/2023,Soy,194.53,179.89,169.75
15/07/2023,14/08/2023,Moi's Bridge,194.60,179.96,169.82
15/07/2023,14/08/2023,Turbo,194.47,179.84,169.70
15/07/2023,14/08/2023,Kibish,203.19,188.55,178.41
15/07/2023,14/08/2023,Nakalale,201.92,187.28,177.14
15/07/2023,14/08/2023,Loima,198.07,183.44,173.29
15/07/2023,14/08/2023,Lokiriama,199.75,185.11,174.97
15/07/2023,14/08/2023,Kainuk,196.75,182.12,171.97
15/07/2023,14/08/2023,Kacheliba,196.03,181.40,171.25
15/07/2023,14/08/2023,Kiwawa,196.68,182.05,171.90
15/07/2023,14/08/2023,Ortum,196.24,181.61,171.46
15/07/2023,14/08/2023,Kachibora,194.95,180.31,170.17
15/07/2023,14/08/2023,Kwanza,195.71,181.08,170.93
15/07/2023,14/08/2023,Kaplamai,194.97,180.34,170.20
15/07/2023,14/08/2023,Eldama Ravine,195.41,180.79,170.64
15/07/2023,14/08/2023,Tenges,195.58,180.94,170.79
15/07/2023,14/08/2023,Barwessa,195.69,181.06,170.91
15/07/2023,14/08/2023,Kipsaraman,196.67,182.04,171.89
15/07/2023,14/08/2023,Loruk,196.53,181.90,171.75
15/07/2023,14/08/2023,Kabartonjo,195.41,180.79,170.64
15/07/2023,14/08/2023,Tindiret,195.48,180.86,170.71
15/07/2023,14/08/2023,O'lessos,194.60,179.96,169.82
15/07/2023,14/08/2023,Kobujoi,195.03,180.39,170.25
15/07/2023,14/08/2023,Serem,195.11,180.48,170.33
15/07/2023,14/08/2023,Kabiyet,194.53,179.89,169.75
15/07/2023,14/08/2023,Cheptulu,194.98,180.36,170.21
15/07/2023,14/08/2023,Songor,195.58,180.94,170.79
15/07/2023,14/08/2023,Kapcherop,195.18,180.55,170.40
15/07/2023,14/08/2023,Sambalat,195.92,181.28,171.14
15/07/2023,14/08/2023,Arror,195.54,180.91,170.76
15/07/2023,14/08/2023,Tot,195.76,181.13,170.98
15/07/2023,14/08/2023,Kaptarakwa,194.74,180.10,169.96
15/07/2023,14/08/2023,Kapese,197.91,183.27,173.13
15/07/2023,14/08/2023,Kalemngorok,197.25,182.62,172.47
15/07/2023,14/08/2023,Marich,196.16,181.52,171.38
15/07/2023,14/08/2023,Alale,196.68,182.05,171.90
15/07/2023,14/08/2023,Kunyao,196.32,181.69,171.54
15/07/2023,14/08/2023,Asilong,195.88,181.24,171.10
15/07/2023,14/08/2023,Orolwo,195.92,181.28,171.14
15/07/2023,14/08/2023,Sebit,195.87,181.23,171.09
15/07/2023,14/08/2023,Morpus,195.76,181.13,170.98
15/07/2023,14/08/2023,Chepkorniswo,195.64,181.01,170.86
15/07/2023,14/08/2023,Kaibichbich,195.59,180.95,170.81
15/07/2023,14/08/2023,Keringet,195.30,180.66,170.51
15/07/2023,14/08/2023,Kisumu,194.52,179.89,169.74
15/07/2023,14/08/2023,Sondu,194.64,180.00,169.86
15/07/2023,14/08/2023,Oyugis,195.15,180.52,170.37
15/07/2023,14/08/2023,Kakamega,194.58,179.94,169.80
15/07/2023,14/08/2023,Mumias,194.87,180.24,170.09
15/07/2023,14/08/2023,Bondo,194.75,180.11,169.97
15/07/2023,14/08/2023,Siaya,194.88,180.25,170.10
15/07/2023,14/08/2023,Kericho,195.07,180.44,170.29
15/07/2023,14/08/2023,Nyamira,195.14,180.51,170.36
15/07/2023,14/08/2023,Kisii,195.47,180.83,170.69
15/07/2023,14/08/2023,Sotik,195.29,180.65,170.51
15/07/2023,14/08/2023,Keroka,195.48,180.84,170.71
15/07/2023,14/08/2023,Busia,195.46,180.82,170.67
15/07/2023,14/08/2023,Homabay,195.40,180.76,170.62
15/07/2023,14/08/2023,Migori,196.32,181.68,171.54
15/07/2023,14/08/2023,Isebania,196.62,181.99,171.84
15/07/2023,14/08/2023,Bomet,195.72,181.09,170.94
15/07/2023,14/08/2023,Muhoroni,194.76,180.14,169.99
15/07/2023,14/08/2023,Mbita,195.39,180.75,170.61
15/07/2023,14/08/2023,Mbale,194.52,179.89,169.74
15/07/2023,14/08/2023,Etago,196.09,181.45,171.30
15/07/2023,14/08/2023,Magenche,196.19,181.56,171.41
15/07/2023,14/08/2023,Kilgoris,196.02,181.38,171.23
15/07/2023,14/08/2023,Malava,194.91,180.28,170.14
15/07/2023,14/08/2023,Lugari,195.33,180.69,170.55
15/07/2023,14/08/2023,Rodi Kopany,195.47,180.83,170.69
15/07/2023,14/08/2023,Ndhiwa,195.76,181.12,170.98
15/07/2023,14/08/2023,Rangwe,195.46,180.82,170.67
15/07/2023,14/08/2023,Sindo,195.47,180.83,170.69
15/07/2023,14/08/2023,Awasi,194.49,179.85,169.71
15/07/2023,14/08/2023,Ahero,194.52,179.89,169.74
15/07/2023,14/08/2023,Ugunja,194.98,180.35,170.21
15/07/2023,14/08/2023,Asembo,194.61,179.97,169.82
15/07/2023,14/08/2023,Usenge,195.12,180.48,170.35
15/07/2023,14/08/2023,Harambee,194.57,179.93,169.79
15/07/2023,14/08/2023,Muhuru Bay,196.47,181.84,171.69
15/07/2023,14/08/2023,Kehancha,196.72,182.09,171.94
15/07/2023,14/08/2023,Ntimaru,197.05,182.42,172.27
15/07/2023,14/08/2023,Rongo,195.74,181.10,170.95
15/07/2023,14/08/2023,Kaspokwony,195.69,181.05,170.91
15/07/2023,14/08/2023,Chwele,195.63,181.01,170.86
15/07/2023,14/08/2023,Kimilili,195.55,180.91,170.77
15/07/2023,14/08/2023,Nambale,195.46,180.82,170.67
15/07/2023,14/08/2023,SioPort,195.44,180.81,170.66
15/07/2023,14/08/2023,Port Bunyala,195.50,180.87,170.72
15/07/2023,14/08/2023,Funyula,195.30,180.67,170.52
15/07/2023,14/08/2023,Ogembo,195.63,181.01,170.86
15/07/2023,14/08/2023,Nyangusu,195.91,181.28,171.13
15/07/2023,14/08/2023,Sengera,195.83,181.19,171.05
15/07/2023,14/08/2023,Keumbu,195.54,180.90,170.76
15/07/2023,14/08/2023,Marani,195.22,180.59,170.44
15/07/2023,14/08/2023,Kerina,195.61,180.97,170.83
15/07/2023,14/08/2023,Ikonge,194.91,180.28,170.14
15/07/2023,14/08/2023,Nyansiongo,195.34,180.72,170.57
15/06/2023,14/07/2023,Mombasa,179.2,164.45,158.65
15/06/2023,14/07/2023,Kilifi,179.92,165.16,159.36
15/06/2023,14/07/2023,Likoni Mainland,179.56,164.81,159.01
15/06/2023,14/07/2023,Kwale,179.56,164.81,159.01
15/06/2023,14/07/2023,Malindi,180.12,165.37,159.57
15/06/2023,14/07/2023,Lungalunga,180.27,165.52,159.72
15/06/2023,14/07/2023,Voi,180.68,165.92,160.13
15/06/2023,14/07/2023,Taveta,182.09,167.34,161.54
15/06/2023,14/07/2023,Lamu,182.51,167.75,161.96
15/06/2023,14/07/2023,Hola,182.79,168.04,162.24
15/06/2023,14/07/2023,Mpeketoni,182.51,167.75,161.96
15/06/2023,14/07/2023,Minjila,181.47,166.72,160.92
15/06/2023,14/07/2023,Garsen,181.56,166.81,161.01
15/06/2023,14/07/2023,Samburu,179.51,164.74,158.95
15/06/2023,14/07/2023,Taru,179.69,164.93,159.14
15/06/2023,14/07/2023,Mwatate,181.02,166.27,160.47
15/06/2023,14/07/2023,Wundanyi,181.18,166.43,160.64
15/06/2023,14/07/2023,Kaloleni,179.37,164.6,158.81
15/06/2023,14/07/2023,Marereni,180.78,166.03,160.23
15/06/2023,14/07/2023,Nairobi,182.04,167.28,161.48
15/06/2023,14/07/2023,Thika,182.04,167.28,161.48
15/06/2023,14/07/2023,Machakos,182.28,167.51,161.71
15/06/2023,14/07/2023,Kajiado,182.46,167.69,161.89
15/06/2023,14/07/2023,Makuyu,182.33,167.56,161.76
15/06/2023,14/07/2023,Muranga,182.56,167.8,162
15/06/2023,14/07/2023,Sagana,182.78,168.02,162.22
15/06/2023,14/07/2023,Embu,183.15,168.38,162.58
15/06/2023,14/07/2023,Kerugoya,183.07,168.3,162.5
15/06/2023,14/07/2023,Narok,183.43,168.66,162.86
15/06/2023,14/07/2023,Nyeri,183.42,168.65,162.85
15/06/2023,14/07/2023,Namanga,183.59,168.82,163.02
15/06/2023,14/07/2023,Kiganjo,183.37,168.61,162.81
15/06/2023,14/07/2023,Chuka,183.68,168.91,163.11
15/06/2023,14/07/2023,Kitui,183.57,168.8,163
15/06/2023,14/07/2023,Mwingi,183.96,169.19,163.39
15/06/2023,14/07/2023,Nanyuki,183.97,169.2,163.4
15/06/2023,14/07/2023,Nkubu,184.94,170.18,164.38
15/06/2023,14/07/2023,Mtito Andei,184.47,169.71,163.91
15/06/2023,14/07/2023,Meru,185.13,170.37,164.57
15/06/2023,14/07/2023,Isiolo,184.99,170.23,164.43
15/06/2023,14/07/2023,Maua,185.59,170.82,165.02
15/06/2023,14/07/2023,Garissa,186.21,171.44,165.64
15/06/2023,14/07/2023,Marsabit,189.9,175.13,169.33
15/06/2023,14/07/2023,Liboi,188.98,174.21,168.41
15/06/2023,14/07/2023,Moyale,191.47,176.71,170.91
15/06/2023,14/07/2023,Sololo,190.53,175.76,169.96
15/06/2023,14/07/2023,Habaswein,188.9,174.14,168.34
15/06/2023,14/07/2023,Dadaab,187.6,172.83,167.03
15/06/2023,14/07/2023,Tarbaj,191.15,176.39,170.59
15/06/2023,14/07/2023,Elwak,192.76,177.98,172.18
15/06/2023,14/07/2023,Wajir,191.3,176.54,170.74
15/06/2023,14/07/2023,Modogashe,189.04,174.28,168.48
15/06/2023,14/07/2023,Mandera,195.08,180.32,174.52
15/06/2023,14/07/2023,Matuu,182.94,168.17,162.38
15/06/2023,14/07/2023,Merti,187.39,172.62,166.82
15/06/2023,14/07/2023,Oldonyiro,184.4,169.64,163.84
15/06/2023,14/07/2023,Eldas,193.08,178.31,172.51
15/06/2023,14/07/2023,Bute,190.11,175.35,169.55
15/06/2023,14/07/2023,Hadado,188.71,173.94,168.14
15/06/2023,14/07/2023,Mai Mahiu,182.16,167.4,161.6
15/06/2023,14/07/2023,Doldo,184.73,169.97,164.17
15/06/2023,14/07/2023,Lamuria,183.86,169.1,163.3
15/06/2023,14/07/2023,Sipili,184.72,169.96,164.16
15/06/2023,14/07/2023,Marimanti,184.35,169.58,163.78
15/06/2023,14/07/2023,Mutuobare,183.69,168.92,163.12
15/06/2023,14/07/2023,North Horr,190.86,176.08,170.28
15/06/2023,14/07/2023,Maikona,189.46,174.7,168.9
15/06/2023,14/07/2023,Kalacha,190.01,175.25,169.45
15/06/2023,14/07/2023,Loyangalani,190.08,175.32,169.52
15/06/2023,14/07/2023,Turbi,189.89,175.12,169.32
15/06/2023,14/07/2023,Laisamis,187.09,172.32,166.53
15/06/2023,14/07/2023,Merille,186.8,172.02,166.22
15/06/2023,14/07/2023,Korr,188.03,173.26,167.47
15/06/2023,14/07/2023,Nakuru,181.18,166.78,161.01
15/06/2023,14/07/2023,Gilgil,181.14,166.74,160.96
15/06/2023,14/07/2023,Mogotio,181.13,166.73,160.95
15/06/2023,14/07/2023,Molo,181.21,166.82,161.04
15/06/2023,14/07/2023,Olenguruone,181.92,167.52,161.74
15/06/2023,14/07/2023,Londiani,181.44,167.04,161.26
15/06/2023,14/07/2023,Nyahururu,181.42,167.03,161.24
15/06/2023,14/07/2023,Archers Post,184.41,170.01,164.24
15/06/2023,14/07/2023,Lodosoit,185.51,171.12,165.34
15/06/2023,14/07/2023,Naivasha,181.5,167.11,161.33
15/06/2023,14/07/2023,Marigat,181.9,167.51,161.73
15/06/2023,14/07/2023,Kabarnet ,182.39,168,162.22
15/06/2023,14/07/2023,Maralal,183.48,169.08,163.31
15/06/2023,14/07/2023,Wamba,184.32,169.93,164.15
15/06/2023,14/07/2023,Rumuruti,181.97,167.57,161.79
15/06/2023,14/07/2023,Eldoret,181.88,167.49,161.71
15/06/2023,14/07/2023,Kiplombe,181.88,167.49,161.71
15/06/2023,14/07/2023,Iten,181.88,167.49,161.71
15/06/2023,14/07/2023,Naiberi,181.88,167.49,161.71
15/06/2023,14/07/2023,Kesses,181.88,167.49,161.71
15/06/2023,14/07/2023,Kapsabet,181.89,167.5,161.72
15/06/2023,14/07/2023,Webuye,182.3,167.92,162.13
15/06/2023,14/07/2023,Kitale,182.24,167.85,162.07
15/06/2023,14/07/2023,Kapenguria ,182.88,168.48,162.7
15/06/2023,14/07/2023,Bungoma,182.65,168.25,162.46
15/06/2023,14/07/2023,Moiben,181.89,167.5,161.72
15/06/2023,14/07/2023,Matunda,181.87,167.48,161.7
15/06/2023,14/07/2023,Burnt Forest,181.83,167.43,161.65
15/06/2023,14/07/2023,Tambach,181.92,167.53,161.74
15/06/2023,14/07/2023,Kapsowar,182.39,167.99,162.22
15/06/2023,14/07/2023,Chebara,182.27,167.88,162.1
15/06/2023,14/07/2023,Kimwarer,182.2,167.8,162.02
15/06/2023,14/07/2023,Timboroa,182.11,167.72,161.94
15/06/2023,14/07/2023,Nandi Hills,182.08,167.68,161.9
15/06/2023,14/07/2023,Kaiboi,181.94,167.54,161.76
15/06/2023,14/07/2023,Kiminini,182.42,168.04,162.25
15/06/2023,14/07/2023,Endebes,182.78,168.38,162.59
15/06/2023,14/07/2023,Saboti,182.45,168.06,162.28
15/06/2023,14/07/2023,Chepareria,183.08,168.7,162.91
15/06/2023,14/07/2023,Lomut,184.7,170.31,164.53
15/06/2023,14/07/2023,Burgich,183.5,169.11,163.33
15/06/2023,14/07/2023,Sigor,183.63,169.24,163.46
15/06/2023,14/07/2023,Lodwar,186.06,171.67,165.89
15/06/2023,14/07/2023,Kakuma,187.65,173.25,167.48
15/06/2023,14/07/2023,Lokichar,185.06,170.67,164.88
15/06/2023,14/07/2023,Kalokol,186.82,172.43,166.64
15/06/2023,14/07/2023,Lokori,185.43,171.03,165.25
15/06/2023,14/07/2023,Lokitaung,189.7,175.32,169.53
15/06/2023,14/07/2023,Kapedo,184.7,170.31,164.53
15/06/2023,14/07/2023,Malaba,183.05,168.65,162.87
15/06/2023,14/07/2023,Lokichogio,188.84,174.44,168.66
15/06/2023,14/07/2023,Ziwa,182.08,167.68,161.9
15/06/2023,14/07/2023,Soy,181.88,167.49,161.71
15/06/2023,14/07/2023,Moi's Bridge,181.95,167.55,161.77
15/06/2023,14/07/2023,Turbo,181.83,167.43,161.65
15/06/2023,14/07/2023,Kibish,189.94,175.54,169.77
15/06/2023,14/07/2023,Nakalale,188.76,174.37,168.59
15/06/2023,14/07/2023,Loima,185.18,170.79,165
15/06/2023,14/07/2023,Lokiriama,186.74,172.35,166.57
15/06/2023,14/07/2023,Kainuk,183.95,169.56,163.77
15/06/2023,14/07/2023,Kacheliba,183.28,168.89,163.1
15/06/2023,14/07/2023,Kiwawa,183.89,169.5,163.71
15/06/2023,14/07/2023,Ortum,183.47,169.08,163.3
15/06/2023,14/07/2023,Kachibora,182.27,167.88,162.1
15/06/2023,14/07/2023,Kwanza,182.98,168.59,162.81
15/06/2023,14/07/2023,Kaplamai,182.29,167.91,162.12
15/06/2023,14/07/2023,Eldama Ravine,182.71,168.32,162.53
15/06/2023,14/07/2023,Tenges,182.85,168.46,162.68
15/06/2023,14/07/2023,Barwessa,182.96,168.58,162.79
15/06/2023,14/07/2023,Kipsaraman,183.87,169.48,163.7
15/06/2023,14/07/2023,Loruk,183.74,169.35,163.57
15/06/2023,14/07/2023,Kabartonjo,182.71,168.32,162.53
15/06/2023,14/07/2023,Tindiret,182.78,168.38,162.59
15/06/2023,14/07/2023,O'lessos,181.95,167.55,161.77
15/06/2023,14/07/2023,Kobujoi,182.35,167.95,162.17
15/06/2023,14/07/2023,Serem,182.42,168.04,162.25
15/06/2023,14/07/2023,Kabiyet,181.88,167.49,161.71
15/06/2023,14/07/2023,Cheptulu,182.3,167.92,162.13
15/06/2023,14/07/2023,Songor,182.85,168.46,162.68
15/06/2023,14/07/2023,Kapcherop,182.49,168.1,162.31
15/06/2023,14/07/2023,Sambalat,183.18,168.78,163
15/06/2023,14/07/2023,Arror,182.82,168.44,162.65
15/06/2023,14/07/2023,Tot,183.03,168.64,162.85
15/06/2023,14/07/2023,Kaptarakwa,182.08,167.68,161.9
15/06/2023,14/07/2023,Kapese,185.03,170.63,164.85
15/06/2023,14/07/2023,Kalemngorok,184.42,170.02,164.25
15/06/2023,14/07/2023,Marich,183.39,169,163.22
15/06/2023,14/07/2023,Alale,183.89,169.5,163.71
15/06/2023,14/07/2023,Kunyao,183.55,169.16,163.37
15/06/2023,14/07/2023,Asilong,183.14,168.74,162.96
15/06/2023,14/07/2023,Orolwo,183.18,168.78,163
15/06/2023,14/07/2023,Sebit,183.12,168.73,162.95
15/06/2023,14/07/2023,Morpus,183.03,168.64,162.85
15/06/2023,14/07/2023,Chepkorniswo,182.92,168.52,162.74
15/06/2023,14/07/2023,Kaibichbich,182.87,168.47,162.69
15/06/2023,14/07/2023,Keringet,182.6,168.2,162.42
15/06/2023,14/07/2023,Kisumu,181.87,167.49,161.7
15/06/2023,14/07/2023,Sondu,181.98,167.58,161.81
15/06/2023,14/07/2023,Oyugis,182.47,168.07,162.28
15/06/2023,14/07/2023,Kakamega,181.93,167.53,161.75
15/06/2023,14/07/2023,Mumias,182.2,167.81,162.02
15/06/2023,14/07/2023,Bondo,182.09,167.69,161.91
15/06/2023,14/07/2023,Siaya,182.21,167.82,162.03
15/06/2023,14/07/2023,Kericho,182.38,167.99,162.21
15/06/2023,14/07/2023,Nyamira,182.44,168.06,162.27
15/06/2023,14/07/2023,Kisii,182.76,168.36,162.58
15/06/2023,14/07/2023,Sotik,182.58,168.19,162.41
15/06/2023,14/07/2023,Keroka,182.77,168.37,162.59
15/06/2023,14/07/2023,Busia,182.75,168.35,162.57
15/06/2023,14/07/2023,Homabay,182.69,168.3,162.52
15/06/2023,14/07/2023,Migori,183.55,169.15,163.37
15/06/2023,14/07/2023,Isebania,183.83,169.44,163.65
15/06/2023,14/07/2023,Bomet,182.99,168.6,162.81
15/06/2023,14/07/2023,Muhoroni,182.11,167.71,161.93
15/06/2023,14/07/2023,Mbita,182.68,168.29,162.51
15/06/2023,14/07/2023,Mbale,181.87,167.49,161.7
15/06/2023,14/07/2023,Etago,183.33,168.93,163.16
15/06/2023,14/07/2023,Magenche,183.43,169.04,163.25
15/06/2023,14/07/2023,Kilgoris,183.26,168.87,163.09
15/06/2023,14/07/2023,Malava,182.24,167.84,162.06
15/06/2023,14/07/2023,Lugari,182.63,168.23,162.45
15/06/2023,14/07/2023,Rodi Kopany,182.76,168.36,162.58
15/06/2023,14/07/2023,Ndhiwa,183.03,168.63,162.85
15/06/2023,14/07/2023,Rangwe,182.75,168.35,162.57
15/06/2023,14/07/2023,Sindo,182.76,168.36,162.58
15/06/2023,14/07/2023,Awasi,181.84,167.44,161.67
15/06/2023,14/07/2023,Ahero,181.87,167.49,161.7
15/06/2023,14/07/2023,Ugunja,182.3,167.91,162.13
15/06/2023,14/07/2023,Asembo,181.96,167.56,161.78
15/06/2023,14/07/2023,Usenge,182.43,168.04,162.26
15/06/2023,14/07/2023,Harambee,181.92,167.52,161.74
15/06/2023,14/07/2023,Muhuru Bay,183.69,169.3,163.51
15/06/2023,14/07/2023,Kehancha,183.92,169.53,163.75
15/06/2023,14/07/2023,Ntimaru,184.23,169.84,164.05
15/06/2023,14/07/2023,Rongo,183.01,168.61,162.83
15/06/2023,14/07/2023,Kaspokwony,182.96,168.57,162.79
15/06/2023,14/07/2023,Chwele,182.91,168.52,162.73
15/06/2023,14/07/2023,Kimilili,182.83,168.44,162.66
15/06/2023,14/07/2023,Nambale,182.75,168.35,162.57
15/06/2023,14/07/2023,SioPort,182.74,168.34,162.56
15/06/2023,14/07/2023,Port Bunyala,182.78,168.39,162.61
15/06/2023,14/07/2023,Funyula,182.61,168.21,162.43
15/06/2023,14/07/2023,Ogembo,182.91,168.52,162.73
15/06/2023,14/07/2023,Nyangusu,183.17,168.78,162.99
